sentence
Wenn selbst die Feuerwehr den Umzug begleitet, kann wirklich nichts passieren.
Wenn sich Netflix nur mit proprietärer Software nutzen lässt, dann eben ohne mich, sagt Hannes trotzig.
Wenn sich der derzeitige Trend fortsetzt, werden wir nie autonome Fahrzeuge haben, lediglich ferngesteuerte Autos.
Wenn sie Koffein getrunken hat, wird sie hyperaktiv.
Wenn sie eines nicht aufsaugen, dann ist es Wissen.
Wenn wir es so machen, sollten wir die Kampagne aber umbenennen, warf Dorothea ein.
Wenn wir schon am Bodensee sind, dann lasst uns eine Fahrt im Zeppelin unternehmen.
Wenn wir uns sputen, schaffen wir es vielleicht gerade noch rechtzeitig zum Bahnhof.
Wenn zwei sich streiten, freut sich der Dritte.
Wer Linux wirklich lernen will, sollte mit der Kommandozeile beginnen.
Wer Silvester geknallt hat, hat an Neujahr auch den Dreck wegzuräumen.
Wer Unzufriedenheit ausstrahlt, wirkt auf andere unattraktiv.
Wer am dichtesten dran ist, darf beginnen.
Wer an Lungenkrebs stirbt, hat sich diese Form des Todes meistens vorher ausgesucht.
Wer anderen eine Grube gräbt, braucht ein Grubengrabgerät.
Wer auch immer sich das überlegt hat, ist ein Genie.
Wer aufbegehrt mit Gier, der soll leiden wie ein Tier
Wer aufbegehrt mit Gier, der soll leiden wie ein Tier!
Wer balanciert da auf dem Schwebebalken?
Wer billig kauft, kauft zweimal.
Wer braucht bei diesem Klima schon eine Sitzheizung?
Wer bremst verliert.
Wer das Licht angelassen?
Wer ein Grundstück an einer Bahnstrecke kauft, sollte damit rechnen, dass diese eines Tages ausgebaut wird.
Wer eine Sternschnuppe sieht, darf sich etwas wünschen, muss den Wunsch aber für sich behalten.
Wer einen Allerweltsberuf ausübt, wie Lehrerin oder Polizist, muss sich diese Frage nicht stellen.
Wer es lutscht, hat länger etwas davon, als wer es kaut.
Wer es sich leisten konnte, hat sich damals mit einem Kettenhemd geschützt.
Wer etwas dagegen einzuwenden hat, möge jetzt das Wort ergreifen oder ewig schweigen.
Wer glaubt, dass der Verfassungsschutz die Verfassung schützt, glaubt auch dass Babybrei aus Babys gemacht wird.
Wer hat Lust auf eine Runde Bullshit-Bingo?
Wer hat das Licht angelassen?
Wer hat das beste Pausenbrot von allen?
Wer hat dich nach deiner Meinung gefragt?
Wer hat die Grillanzünder?
Wer hat diese Zeichnung angefertigt?
Wer hat einen Vorschlag?
Wer hat gestern nicht aufgegessen?
Wer hingegen schon vorher bloß an Unterhaltung interessiert war, nutzt das Medium zur weiteren Verblödung.
Wer hochzieht und runterschluckt verhindert, dass neue Keime in die Umwelt gelangen und andere Menschen anstecken.
Wer ihn fängt, muss tanzen.
Wer im Steinhaus lebt, sollte nicht mit Gläsern werfen.
Wer in der Nordsee baden geht, sollte an Ebbe und Flut denken.
Wer ist da?, fragte sie mit zittriger Stimme.
Wer ist der Schlagzeuger aus eurer Band?
Wer ist die Bürgermeisterin von Erlangen?
Wer ist die Bürgermeisterin von Leverkusen?
Wer ist die entzückende Begleitung an deiner Seite?
Wer ist dieses Mädel?
Wer ist hier verantwortlich für die Koordination der Rettungskräfte?
Wer ist noch dafür?
Wer ist noch mal Klassensprecher?
Wer ist nochmal Klassensprecher?
Wer kann ein Beispiel für Polymorphie nennen?
Wer kann mir einen berühmten Maler der Postmoderne nennen?
Wer keine eigenen Schlittschuhe hat, kann sich vor Ort welche leihen.
Wer kennt sonst noch den Code für den Tresor?
Wer kommt denn da auf dem Motorrad?
Wer kümmert sich um die Pyrotechnik?
Wer möchte alles einen Lolli?
Wer möchte mit in den Korb des Drehleiterfahrzeugs?
Wer nach Rheinland-Pfalz zieht, ist selbst schuld, wenn er den Straßenkarneval aushalten muss.
Wer nicht hören will, der muss fühlen.
Wer nicht mitgeholfen hat, darf anschließend auch nicht meckern.
Wer nicht selbst entscheidet, für den entscheiden andere.
Wer nichts weiß, muss alles glauben.
Wer regelmäßig die Sendung mit der Maus guckt, weiß warum Zahnpasta Streifen hat.
Wer schon vorher gerne gelernt hat, nutzt jetzt die neuen Möglichkeiten.
Wer sich nicht an den Kodex hält, muss sterben
Wer sich nicht an den Kodex hält, muss sterben!
Wer so schnell tippen kann, muss ein gefährlicher Hacker sein!
Wer später ernten will, muss heute sähen.
Wer stets nur den Fußstapfen eines anderem folgt, wird nie seinen eigenen Weg finden.
Wer sucht, wird fündig.
Wer tapfer ist, bekommt zur Belohnung ein Gummibärchen.
Wer unterrichtet die vier-c?
Wer von euch kann am lautesten kreischen?
Wer vor allen Herausforderungen wegrennt, wird nie eine meistern.
Wer war träger?
Wer wird es auf das Siegertreppchen schaffen?
Wer zu uns gehören will, muss erst eine Mutprobe bestehen.
Wer zündet mitten im Sommer den Kamin an?
Wer übernimmt die Regie?
Werner schert sich nicht darum.
Weshalb möchtest du nach Bergheim?
Weshalb möchtest du nach Bremerhaven?
Weshalb sind Regenbögen bunt?
Wessen Bierkrug ist das?
Wetten, dass Joachim heute Abend wieder Fussball schaut?
Wetten, dass Joachim heute Abend wieder Fußball schaut?
Widerstand ist zwecklos.
Wie Sie also sehen, ist das Ergebnis zumindest nicht komplett hanebüchen.
Wie Sie meinen.
Wie Sie sehen, sehen Sie nichts.
Wie alt bist du?
Wie auch immer.
Wie bei Hempels unterm Sofa sieht es hier aus.
Wie bei diesem Crashtest zu sehen ist, kommt der Dummy mit leichten Verletzungen davon.
Wie bitte?, fragte der Bereitschaftspolizist und klappte sein Visier hoch.
Wie dem auch sei, ich bringe das Päckchen jetzt zum Kurier.
Wie du mir, so ich dir.
Wie eine ungezogene Göre lümmelt Miriam auf der Couch herum.
Wie eingangs schon erwähnt, handelt es sich nicht um irgendeine Gurkentruppe.
Wie er es im Lehrgang gelernt hat, versucht Niklas das Gespräch wieder auf eine sachliche Ebene zu bringen.
Wie erkläre ich einem Laien, was ich beruflich mache?
Wie findest du die Vorlesungen bei Professor Diercke?
Wie findest du mein Hasenkostüm?
Wie funktioniert ein Tintenkiller?
Wie geht es deiner Schwester?
Wie geil ist das denn?
Wie gut fährst du Ski?
Wie handhabt man das in der ambulanten Pflege?
Wie heißt das Zauberwort?
Wie heißt das noch mal, wenn sich jemand nur mit Gestik unterhält?
Wie heißt das nochmal, wenn sich jemand nur mit Gestik unterhält?
Wie heißt die Flüssigkeit?
Wie heißt eigentlich eine männliche Krankenschwester?
Wie heißt noch mal die Band, die da aufgetreten ist?
Wie heißt nochmal die Band, die da aufgetreten ist?
Wie ich sehe, haben Sie versucht, mich anzurufen.
Wie ist das Wetter in Greifswald?
Wie ist das Wetter in Schwerin?
Wie ist das nur gemeint?
Wie ist der aktuelle Stand diesbezüglich?
Wie ist der aktuelle Status?
Wie ist die derzeitige Verkehrssituation?
Wie kann man nur seine eigene Kreditkarte verschlampen?
Wie kann man nur so lernresistent sein?
Wie kann man sich schützen?
Wie kannst du bei so vielen Tabs die Übersicht behalten?
Wie kommst du darauf?
Wie kommst du mit deiner neuen Mitbewohnerin klar?
Wie kommst du zu dieser Erkenntnis?
Wie kommt man am schnellsten nach Essen?
Wie kommt man am schnellsten nach Heidelberg?
Wie kriege ich Schnuffi möglichst schnell stubenrein?
Wie könnt ihr darüber lachen?
Wie lang ist diese Zeichenkette?
Wie lange braucht man mit dem Fahrrad von Aschaffenburg bis Speyer?
Wie lange braucht man mit dem Fahrrad von Regensburg bis Ludwigsburg?
Wie lange fährt man mit der Bahn von Heilbronn nach Bayreuth?
Wie lange fährt man mit der Bahn von Worms nach Emden?
Wie lange ist der letzte Ölwechsel her?
Wie lange kannst du die Luft anhalten?
Wie lange läuft die Waschmaschine noch?
Wie lange muss ich den Gips tragen?
Wie lange muss ich in Kempten warten?
Wie lange muss ich in Mainz warten?
Wie lange werde ich heute zur Arbeit brauchen?
Wie lassen sich Déjà-vus erklären?
Wie lautet die Diagnose?
Wie läuft eure Spedition?
Wie nennen wir es am besten?
Wie niedlich
Wie niedlich!
Wie oft kam das bis jetzt vor?
Wie pumpt ein Baum das Wasser aus dem Boden in die Blätter?
Wie schafft man es, das Sieb so schnell verdrecken zu lassen?
Wie sicher wird unsere heutige Kryptographie noch sein, wenn Quantencomputer massentauglich werden?
Wie sieht es mit Gleitzeit aus?
Wie sieht es mit der CPU-Auslastung aus?
Wie sieht es mit der Einkaufsliste aus?
Wie sind die Temperaturen gerade in Potsdam?
Wie sind die Temperaturen gerade in Rostock?
Wie soll man bitte die zugelassenen sechzehn Personen in diesen winzigen Fahrstuhl bekommen?
Wie soll man nachweisen, dass der Mangel schon vorher bestand?
Wie sollen die Möbel aufgestellt werden?
Wie sollen wir aus diesem Irrgarten nur herausfinden?
Wie sollte Schule heutzutage aussehen?
Wie spät ist es?
Wie streng die Regeln ausgelegt werden, obliegt dem Schiedsrichter.
Wie töricht kann man sein, wenn man getrunken hat zu viel Wein
Wie töricht kann man sein, wenn man getrunken hat zu viel Wein!
Wie viel Gepäck man mitnehmen darf, hängt von der Fluggesellschaft ab.
Wie viel Uhr ist es?
Wie viel sind die Dinger wert?
Wie viel wiegst du?
Wie viele Einwohner hat Erfurt?
Wie viele Einwohner hat Jena?
Wie viele Fluchtpunkte hat dieses Bild?
Wie viele Galaxien gibt es im Universum?
Wie viele Kilometer liegen zwischen Kempten und Fürth?
Wie viele Kilometer liegen zwischen Koblenz und Karlsruhe?
Wie viele Klimmzüge hast du geschafft?
Wie viele Leute haben diese Nachricht gesehen?
Wie viele Menschen leben in Bochum?
Wie viele Menschen leben in Landshut?
Wie war das noch einmal?
Wie war eure Tour?, erkundigte sich Emanuela.
Wie war noch gleich das Datum?
Wie warm ist es in Hannover?
Wie warm ist es in Lübeck?
Wie warm wird es heute?
Wie warm wird es morgen?
Wie warm wird es übermorgen?
Wie weit ist Herne von hier entfernt?
Wie weit ist Tübingen von hier entfernt?
Wie weit ist es von Braunschweig bis nach Herne?
Wie weit ist es von Neumünster bis nach Hamburg?
Wie werden sie reagieren, wenn wir ihnen einen Ernstfall vorgaukeln?
Wie windig ist es in Greifswald?
Wie windig ist es in Ludwigsburg?
Wie wir hier sehen können, hat diese Landkarte einen Maßstab von eins zu einhunderttausend.
Wie wird das Wetter heute Abend?
Wie wird das Wetter morgen früh?
Wie wird das Wetter morgen in der Früh?
Wie wird das Wetter morgen?
Wie wäre es hiermit?
Wie wäre es mit Samstag?
Wie wäre es mit einem Kompromiss?
Wiebke befestigt die Leine am Halsband und geht mit ihrem Hund vor die Tür.
Wien ist die Hauptstadt von Österreich.
Wieso ist das Blatt nicht gelocht?
Wieso ist der Himmel blau?
Wieso seid ihr alle so sensationsgeil?, fragte Fiona vorwurfsvoll.
Wieso sind die Leute so gleichgültig?
Wieso sind so gut wie alle digitalen Assistenten weiblich?
Wieso sollten sich die Teilchen so stark anziehen?
Wieso träumen wir?
Wieso tust du dir das an?
Wieso warst du nicht auf meiner Beerdigung?
Wieso wird so viel Wirbel um nichts gemacht?
Wieso, das ist doch prima!
Wikinger sind cool.
Wikipedia eignet sich nicht als wissenschaftliche Quelle.
Wikipedia hat mit einem Autorenschwund zu kämpfen.
Willi lebt unter falscher Identität in Graz.
Willkommen bei mir zu Hause.
Willkommen im Club
Willkommen im Club!
Willkommen zur Einführung in die objektorientierte Programmierung
Willkommen zur Einführung in die objektorientierte Programmierung!
Willst du mich auf den Arm nehmen?
Willst du mich heiraten?
Willst du wirklich bis nach Freiburg im Breisgau fahren?
Willst du wirklich bis nach Nürnberg fahren?
Windhoek ist die Hauptstadt von Namibia.
Windows ist abgestürzt.
Winfried bereitet köstliches Gulasch zu.
Winterdiesel flockt bei kälteren Temperaturen nicht aus.
Wir alle müssen jetzt den Gürtel enger schnallen.
Wir alle wissen, was kurz darauf folgte.
Wir arbeiten Hand in Hand mit denen.
Wir behalten uns vor, einzelne Forenbeiträge ohne Begründung zu bearbeiten oder zu löschen.
Wir beobachten einen Niederschlag.
Wir berechnen die Zwischenwerte stumpf durch lineare Interpolation.
Wir beschreiben die Verformung gegenüber der kanonischen Repräsentation mit einem Tensorfeld, erklärte Ulla.
Wir brauchen ein Alleinstellungsmerkmal.
Wir brauchen einen größeren Löffel.
Wir brennen uns unsere eigenen Spirituosen.
Wir bräuchten noch einen Saugnapf für die Lichterkette.
Wir drücken euch die Daumen!
Wir haben Gesellschaft!
Wir haben Probleme mit der Hydraulik.
Wir haben alle Ausgänge versiegelt.
Wir haben alles an Textilien, was Sie sich nur vorstellen können.
Wir haben da was auf dem Radar.
Wir haben den Falschen.
Wir haben die Blutprobe auf die gängigsten Erreger untersucht und nichts gefunden.
Wir haben die Bullen im Nacken.
Wir haben ein Problem auf OSI-Schicht acht.
Wir haben einen Drängler hinter uns.
Wir haben einen Maulwurf.
Wir haben euch schon erwartet.
Wir haben gesehen, dass Sie während der Fahrt Ihr Handy bedient haben.
Wir haben keinen Sichtkontakt.
Wir haben letzte Woche sehr viel Eis gegessen.
Wir haben noch tausende weitere Sätze für Sie.
Wir haben zwar Ihr Anliegen nicht verstanden, aber Ihre Daten sind auf jeden Fall sicher.
Wir hatten einfach Pech.
Wir hätten gleich eine Funkuhr nehmen sollen.
Wir kaufen die Tannenzweige immer so und binden den Kranz selber.
Wir können die Position genauso gut als Radius R und Winkel Phi beschreiben.
Wir können doch Freunde bleiben.
Wir können es ja erst mal ohne probieren.
Wir können jederzeit abbrechen.
Wir können leider keine Reservierungen mehr annehmen.
Wir können nicht auf alle Befindlichkeiten Rücksicht nehmen.
Wir können nicht einfach davonlaufen.
Wir können noch einen weiteren Term eliminieren.
Wir können uns jetzt keine Trödeleien erlauben.
Wir lassen niemanden allein zurück.
Wir lassen unsere Kameraden nicht im Stich!
Wir leben in einer Ellenbogengesellschaft.
Wir legen einen Zwischenstopp in Herne ein und fahren ab da den direkten Weg.
Wir müssen den Kater auch noch kastrieren lassen.
Wir müssen es gar nicht weiter aufdröseln.
Wir müssen intubieren, meinte der Notfallsanitäter zu seiner Kollegin.
Wir müssen jetzt mal Tacheles reden.
Wir müssen los.
Wir müssen reden.
Wir nehmen den Lift.
Wir nehmen unsere Grundhaltung ein, das heißt wir stützen uns auf die Unterarme.
Wir regeln das später.
Wir rotieren einmal gegen den Uhrzeigersinn.
Wir schicken sofort ein Team zur Reparatur los.
Wir sind Weltmeister!
Wir sind Zwillinge.
Wir sind aufgeflogen.
Wir sind bereit Ihre Bedingungen zu akzeptieren.
Wir sind eine Hafenstadt, kein Kasperletheater!
Wir sind einem Mythos auf der Spur.
Wir sind gefangen im ewigen Kreislauf von Rache und Vergeltung.
Wir sind hier allein.
Wir sind hier doch nicht an der FH!
Wir sind hier mitten in der Uckermark.
Wir sind hier nicht bei Wünsch-dir-was.
Wir sind in Position.
Wir sind nicht hier, um uns zu amüsieren.
Wir sind ruiniert.
Wir sind weltweit führend in unserer Branche.
Wir sollten dringend mal lüften.
Wir sollten uns eine Antiquität als Andenken mitnehmen.
Wir sprechen hier von Ganzzahlarithmetik.
Wir stechen in See!
Wir stecken in einem Dilemma.
Wir stehen hier mitten in der Wüste.
Wir suchen Senkrechtstarter und Querdenker.
Wir suchen noch jemanden, der gut singen kann.
Wir treffen uns mit Flori an der Bushaltestelle.
Wir treffen uns um viertel vor Zwölf.
Wir treten für mehr Transparenz in der Politik ein.
Wir unterscheiden strikt zwischen Modell und Repräsentation.
Wir vermuten, dass es nachtaktiv ist.
Wir vernahmen den kristallklaren Klang der neuen Lautsprecher.
Wir verstehen zwar kein Wort aus dem Text, aber das Mitsingen macht Spaß.
Wir versuchen denen eine Stimme zu geben, die sich selbst nicht äußern können.
Wir verwenden einen Pseudozufallsgenerator.
Wir waren eigentlich nur so halb verabredet.
Wir werden abgehört.
Wir werden alle sterben
Wir werden alle sterben!
Wir werden die gesamte Kommunikation auf Kurzwelle umstellen.
Wir werden mehr Pfeiler benötigen, wenn wir mehr Stockwerke wollen.
Wir werden von Kopf bis Fuß den ganzen Körper trainieren.
Wir wissen alle nur zu gut, wohin das führt.
Wir wohnen zwar in Bochum, haben aber ein Ferienhaus im Sauerland, wo wir viele Wochenenden verbringen.
Wir wollen Margot einen Streich spielen.
Wir wollen beenden diesen Jammer, darum öffnen wir die Speisekammer.
Wir wollen der Website eine optische Auffrischung verpassen.
Wir wollen nämlich einen Horrorfilm vertonen.
Wir wollen zum Tanz in den Mai.
Wir wurden Zeugen eines fulminanten Naturschauspiels.
Wir wäre es mit Samstag?
Wir wünschen Frau Schumann für die Zukunft weiterhin alles Gute.
Wir würden die Offshore-Windkraft gerne schneller ausbauen.
Wird in eurer Klasse auch jemand gemobbt?
Wird sich die Solaranlage amortisieren?
Wirf mal das Tuch rüber
Wirf mal das Tuch rüber!
Wirtschaftlich geht es dem Land sehr gut.
Wirtschaftlich liegt das Land am Boden.
Wismar ist eine Hansestadt.
Wissen Sie, wie das lebende Tier aussieht, dessen Fleisch sie gerade verspeisen?
Wissen die Nachbarn Bescheid?
Wissen wir schon, wer das Opfer ist?
Wissenschaftler des Helmholtz-Zentrums für Ozeanforschung haben Bedenken wegen der Nebenwirkungen.
Wissenschaftler haben diese Mutation bisher nur bei Frauen beobachtet.
Wisst ihr eigentlich, was ihr da losgetreten habt?
Wo bitteschön steht das?
Wo einst ein prächtiges Gebäude stand, blieb nur noch Asche über.
Wo geht es zum Stadion?
